Filename,Provider,Model,Time Taken (s),File size,Word Count,Transcribed Text
common_voice_th_34928876.mp3,openai,whisper-1,1.5142238140106201,55773,24,คำของสัตว์ หัวหน้า ท่ากสามอาจชนเขาเป็นนักกิจกรรม ทางสังคมด้านสะพยาบาลอำนาจชาติและสิ่งเวทรอง
common_voice_th_34928889.mp3,openai,whisper-1,1.1894261837005615,52965,17,ทำหน้าทิบายเพื่อนำเสนอต่อประชาชนเทศบาลมาวงต่ออาหาร โดยทีมงานคณะก้าวหน้าวงต่ออาหาร
common_voice_th_34928890.mp3,openai,whisper-1,0.7551231384277344,18621,3,เราไม่รืม
common_voice_th_34929234.mp3,openai,whisper-1,1.0080554485321045,45405,17,ถ้ารัฐบาลขณะราศดรไม่ยกเอาที่ดินตรงนั้น จากเจ้ามาให้จุลา
common_voice_th_34929235.mp3,openai,whisper-1,0.8717010021209717,27045,8,อีกไม่ถึงเดือนจะถึงวันเลือกตั้งแล้ว
common_voice_th_34929236.mp3,openai,whisper-1,1.48760986328125,54261,19,นักศึกษาประทวงรวมคำและวาลีจากแฟชมอฟของคนรุ่นใหม่ ที่คนรุ่นเก่าอาจไม่เข้าใจ
common_voice_th_34929237.mp3,openai,whisper-1,0.9853894710540771,39141,11,พอเป็นเรื่องของชุมชน มันเลยเป็นเรื่องพฤติในมากกว่ามิติใน
common_voice_th_34929238.mp3,openai,whisper-1,0.852816104888916,30501,11,วิทย์สหายนักภาคมวยท่านหนึ่ง นักมวยชื่อฝนหลวง
common_voice_th_34929300.mp3,openai,whisper-1,1.4055445194244385,20565,3,s-u-a-r wing
common_voice_th_34929301.mp3,openai,whisper-1,1.2108879089355469,50373,21,ถ้าทุกคนคิดถึงความต้องการของตลาดก่อนจับประดิษฐ์อะไรขึ้นมา เราน่าจะคิดได้ไม่ไกลไปกว่าช่วงชีวิตของเรา
common_voice_th_34929302.mp3,openai,whisper-1,0.716472864151001,20565,8,ต้มสุปต้องใส่กระเทียมไหม?
common_voice_th_34929303.mp3,openai,whisper-1,0.6913738250732422,18405,5,และจะไม่ใช่ครั้งสุดท้าย
common_voice_th_34929304.mp3,openai,whisper-1,1.2217011451721191,54693,21,พอหลดไม่ได้แล้วก็กลับมาที่ลำดับความสำคัญ จะจัดให้ใครไปก่อน ไปได้เยอะกว่า ใกล้กว่า ในเวลาเท่ากัน
common_voice_th_34929392.mp3,openai,whisper-1,0.6089110374450684,11925,1,にいがちゃ
common_voice_th_34929393.mp3,openai,whisper-1,0.6450603008270264,14733,2,แล้วหลังจาก
common_voice_th_34929394.mp3,openai,whisper-1,0.9666664600372314,38061,13,อ้างจัดสัมมาณาวิชาการไม่แจ้ง พร้อมสั่งจับตาตลอดเวที
common_voice_th_34929395.mp3,openai,whisper-1,1.202143669128418,43893,19,ตกลงเครื่องรับเปลี่ยนบน Redmi นี่จะได้ใช้เมื่อไรนะ ไม่ต้องบัดแมงมุมหรอก อันนั้นสิ้นหวังละ
common_voice_th_34929396.mp3,openai,whisper-1,0.8156628608703613,16245,4,ลองเช็คดูครับ
common_voice_th_34929404.mp3,openai,whisper-1,1.0400104522705078,42165,14,การที่คนเราจะเลือกเป็นสมาชิกพักการเมือง สนับสนุนความคิดทางการเมืองแบบไหน
common_voice_th_34929405.mp3,openai,whisper-1,0.6222789287567139,15813,1,เช่นเดียวกัน
common_voice_th_34929406.mp3,openai,whisper-1,0.8067023754119873,18405,5,ของดจัดคืนนี้ครับ
common_voice_th_34929407.mp3,openai,whisper-1,1.1282720565795898,51021,23,ถ้าดูเฉพาะในแอปนี้ เราก็เห็นแค่ที่แอปมี คนในแผนที่ Google ก็อาจช่วย หรือถามคนที่บ้าน
common_voice_th_34929408.mp3,openai,whisper-1,0.6804242134094238,22293,4,พึ่ง พึ่งนึกได้ พึ่งเจอ
common_voice_th_34929420.mp3,openai,whisper-1,1.062398910522461,42813,20,โดยคนทั่วไปจะเข้าห้างได้หลัง 8 โมง เริ่มตั้งแต่พรุ่งนี้ไปจนถึงอย่างน้อยวันสุก
common_voice_th_34929421.mp3,openai,whisper-1,1.4012565612792969,57285,18,ถ้าเป็นสินค้าที่ไม่ใช่สินค้าปลอดอากรอยู่แล้ว เช่น อาหาร หนังสือ ในพื้นที่พูดโดยสารระหว่างประเทศ
common_voice_th_34929422.mp3,openai,whisper-1,0.7108197212219238,21861,7,สงครามยาเซปติดฟิลิปปิน
common_voice_th_34929423.mp3,openai,whisper-1,1.2304553985595703,54693,25,เพียงอยากให้การศึกษาผ่านการเล่นเกมกับคนที่จิตใจดี แต่อาจจะลืมนึกว่าเราได้ประโยชน์จากระบบแบบนี้อยู่
common_voice_th_34929424.mp3,openai,whisper-1,1.2218031883239746,49293,17,เปลี่ยค้างคืนแทนที่จะทิ้งยังเอามากินอีก แถมยังถอไปถึงพระทัยามนุษยชาติ
common_voice_th_34929436.mp3,openai,whisper-1,0.7073624134063721,24453,9,แล้วใช้คำว่าอะไรสุดท้าย? ตลาด
common_voice_th_34929437.mp3,openai,whisper-1,1.2007884979248047,30501,9,ที่เชียงใหม่กลายเป็นของปิงย่างยอดนิยมของคาเดีย
common_voice_th_34929438.mp3,openai,whisper-1,1.217170238494873,14085,4,ไม่ใช่วะลี
common_voice_th_34929439.mp3,openai,whisper-1,0.7174911499023438,17973,3,ยืนยันจำนวนผู้เสียหาย
common_voice_th_34929440.mp3,openai,whisper-1,0.7177088260650635,17541,5,รายการไม่ตรวจตามผ่าน
common_voice_th_34929456.mp3,openai,whisper-1,0.8214452266693115,28773,10,ควรตั้งเก้าอี้เปล่าไว้บนเวทีพร้อมป้ายชื่อผัก
common_voice_th_34929457.mp3,openai,whisper-1,0.7052123546600342,16245,5,แต่สิ่งที่เกิดขึ้นคือ
common_voice_th_34929458.mp3,openai,whisper-1,0.6884756088256836,18621,6,เคยมาอ่านกะวิที่นี่
common_voice_th_34929459.mp3,openai,whisper-1,0.6813023090362549,17325,4,เก็บข้อมูลเราทำไม
common_voice_th_34929460.mp3,openai,whisper-1,0.6892850399017334,17325,5,ทุ่งใหญ่นะเรสวรรค์
common_voice_th_34929542.mp3,openai,whisper-1,1.2692019939422607,53613,21,ทั้งนี้ตัวตลาดปิดเพื่อปรับปรุงมาเป็นเวลา 3 ปีแล้ว แต่ยังไม่มีท่าทีว่าจะเสร็จเมื่อไหร่
common_voice_th_34929543.mp3,openai,whisper-1,1.303393840789795,53613,24,พอกดปุ๊บน่าจะเข้าไปที่หมดแก้ไข แต่คนอื่นจะยังไม่เห็นที่เราแก้ จนกว่าเจ้าของเอกสารเขาจะอนุมาตย์ครับ
common_voice_th_34929545.mp3,openai,whisper-1,0.846419095993042,24885,12,ของจะร่วงไปเลย ไม่มีอะไรให้เสียอีกต่อไป
common_voice_th_34929546.mp3,openai,whisper-1,0.7619638442993164,25533,6,คอนกรีดเอาไว้ประสานก้อนหินเข้าด้วยกัน
common_voice_th_34929547.mp3,openai,whisper-1,0.9976515769958496,41301,20,ไม่ว่าจะฟองหรือไม่มันก็มีผล เราควรทำให้คนสบายใจที่จะบอกว่าตัวเองอาจป่วย
common_voice_th_34929588.mp3,openai,whisper-1,1.3291594982147217,56205,22,เป็นปัญหาแน่ ถ้าไม่มีการคัดกรอง แต่อยากให้ดูภาพนี้ เรามองเฉพาะที่อยากเห็นหรือเปล่า ผีน้อย
common_voice_th_34929589.mp3,openai,whisper-1,0.8382704257965088,22725,7,ชนประตูรถที่เปิดกระทั่งหัน
common_voice_th_34929590.mp3,openai,whisper-1,3.0861148834228516,40221,19,ดูสิ ความไม่มีการศึกษาเรื่องนี้ของกู เดี๋ยวขอคนใหม่หลบอันนี้ทิ้งก่อน
common_voice_th_34929591.mp3,openai,whisper-1,0.9341955184936523,31581,11,ตำรวจได้เข้าไปพูดคุยให้คำแนะนำกับเจ้าชายหลังพบภาพ
common_voice_th_34929592.mp3,openai,whisper-1,0.9035956859588623,28773,10,เราจึงทำงานร่วมกับผู้สมัครองกรปกครองสวรรค์ท้องถิ่น
common_voice_th_34930138.mp3,openai,whisper-1,1.0385549068450928,28341,16,ปราบดาพินิหารของท่านคิมก็จะยึ่งแผลไปสารมากเท่านั้น
common_voice_th_34930139.mp3,openai,whisper-1,0.6191112995147705,17973,2,การประกอบอาชีพ
common_voice_th_34930140.mp3,openai,whisper-1,0.9731578826904297,35253,12,ประกาศ มูลวนิทธิ์เพื่อผู้บริโภค อินดีรับดองเรียนทหาร
common_voice_th_34930141.mp3,openai,whisper-1,0.757169246673584,20565,4,อ่านบทสัมภาษณ์เต็มที่
common_voice_th_34930142.mp3,openai,whisper-1,0.7398579120635986,14301,4,en Malesia.
common_voice_th_34930143.mp3,openai,whisper-1,2.367593765258789,27045,11,เงินสดที่เตรียมมาพอดีกับบัตรแบบแตะเร็วสุด
common_voice_th_34930144.mp3,openai,whisper-1,0.6274213790893555,14733,3,อีกช่องทางหนึ่ง
common_voice_th_34930145.mp3,openai,whisper-1,1.1168344020843506,46053,22,ระบบข้ามถนนในไทยนี่คือ ยืนหล่อจนกว่ารถจะวิ่งผ่านไปหมด ไม่สนไฟเขียวไฟแดงอะไรด้วย
common_voice_th_34930146.mp3,openai,whisper-1,0.8451259136199951,26613,8,เห็นแล้วอยากได้ทั้งที่ตัวเองไม่จำเป็นต้องใช้
common_voice_th_34930147.mp3,openai,whisper-1,0.7520341873168945,21213,7,การออกแบบถนนช่วยลดอุบัติเหตุได้
common_voice_th_34930148.mp3,openai,whisper-1,1.0756757259368896,19701,7,อันหน่ายคือ นายกับนอก
common_voice_th_34930149.mp3,openai,whisper-1,1.456455945968628,49941,23,คลิปเล่าถึงวัฒนธรรมองกรที่เปลี่ยนปายของ Boeing นำไปสู่ความหย่อนในการตรวจสอบความปลอดภัยและหายันนะ
common_voice_th_34930150.mp3,openai,whisper-1,1.1992223262786865,50805,26,ประกาศกฎกระทรวงกระเสริฐและสหกร ให้แมวเป็นสัตว์คบคุมอายุ 2 ดวนขึ้นไป เจ้าของต้องพาไปฉีกวัคซีน
common_voice_th_34930151.mp3,openai,whisper-1,0.6565847396850586,16245,4,คนอะไรน่ารักจัง
common_voice_th_34930152.mp3,openai,whisper-1,0.6792221069335938,14085,3,ปากไม่ดี
common_voice_th_34930158.mp3,openai,whisper-1,0.7450556755065918,17973,5,ภาพเดียวโคตรประสมประสาร
common_voice_th_34930159.mp3,openai,whisper-1,0.6734998226165771,14733,5,Wins or Lose??
common_voice_th_34930160.mp3,openai,whisper-1,0.8593297004699707,25965,14,คือจะเรียกแต่ไม่รู้ชื่อ หรือไม่ประสงจบรรบุชื่อ
common_voice_th_34930161.mp3,openai,whisper-1,1.6229724884033203,35901,16,ชวนทบทวนกลงกายการตรวจสอบการทำงานของระทบาลด้วยรัฐษภา
common_voice_th_34930162.mp3,openai,whisper-1,1.0181078910827637,33093,13,จัดอันดับสถานีรถไฟดีสุดของยุโลก โดยวัดจากประสบการณ์ของผู้โดยสาร
common_voice_th_34930173.mp3,openai,whisper-1,1.3107514381408691,46701,23,มิสสหายเริ่มบ่นเรื่อง ทำงานอยู่บ้านแล้วเหน็ดเน่ามาก คือพวกคอนโดะกับหมู่บ้านมันแชร์กันหลายบ้าน
common_voice_th_34930174.mp3,openai,whisper-1,1.3439900875091553,48213,19,แกเคยเป็นอดิตขนากกรรมการสิษฐิมนุษยชนแห่งชาติ ครับผมหมายถึงอาจารย์จรรย์ดิษฐาอภิชัย
common_voice_th_34930175.mp3,openai,whisper-1,0.8031091690063477,22293,5,ไปดูของจริงก็มหัศจรรย์มาก
common_voice_th_34930176.mp3,openai,whisper-1,1.2097313404083252,42381,20,ประเทศไทย การตรบเติบขึ้นของรัฐแห่งความมั่นโค้งภายในและการเสือบถอยของศิษฐิมนุษยชน
