Provider,Model,Filename,Transcript Text,Expected Text,Result,Number of Mismatched Words,Mismatched Words,Levenshtein Distance
Google,Cloud,botnoi_tts_49.wav,ได้รับการช่วยเหลือที่ดีจาก support,ได้รับการช่วยเหลือที่ดีจากซัพพอร์ต,Incorrect,1,['support'],0.23529411764705888
Google,Cloud,botnoi_tts_50.wav,การให้บริการของซัพพอร์ตไม่ดี,การให้บริการของซัพพอร์ตไม่ดี,Correct,0,[],0.0
Google,Cloud,botnoi_tts_51.wav,พนักงานให้ข้อมูลเพิ่มเติมไม่ตรงกับที่ต้องการ,พนักงานให้ข้อมูลเพิ่มเติมไม่ตรงกับที่ต้องการ,Correct,0,[],0.0
Google,Cloud,botnoi_tts_52.wav,ได้รับการคืนเงินที่รวดเร็วและสะดวก,ได้รับการคืนเงินที่รวดเร็วและสะดวก,Correct,0,[],0.0
Google,Cloud,botnoi_tts_53.wav,support ให้คำแนะนำเกี่ยวกับการประกันทีดี,ซัพพอร์ตให้คำแนะนำเกี่ยวกับการประกันที่ดี,Incorrect,2,"['support', 'ให้คำแนะนำเกี่ยวกับการประกันทีดี']",0.2098765432098766
Google,Cloud,botnoi_tts_54.wav,การคืนสินค้าได้รับการดูแลอย่างดี,การคืนสินค้าได้รับการดูแลอย่างดี,Correct,0,[],0.0
Google,Cloud,botnoi_tts_55.wav,การขอเงินคืนทำได้ง่ายและสะดวก,การขอเงินคืนทำได้ง่ายและสะดวก,Correct,0,[],0.0
Google,Cloud,botnoi_tts_56.wav,รายละเอียดประกันที่ได้รับไม่เพียงพอ,รายละเอียดประกันที่ได้รับไม่เพียงพอ,Correct,0,[],0.0
Google,Cloud,botnoi_tts_57.wav,อยากทราบวิธีการคืนสินค้า,อยากทราบวิธีการคืนสินค้า,Correct,0,[],0.0
Google,Cloud,botnoi_tts_58.wav,การติดต่อเพื่อขอข้อมูลเพิ่มเติมทำได้ง่าย,การติดต่อเพื่อขอข้อมูลเพิ่มเติมทำได้ง่าย,Correct,0,[],0.0
Google,Cloud,botnoi_tts_59.wav,พนักงานให้บริการการคืนสินค้าที่มีประสิทธิภาพ,พนักงานให้บริการการคืนสินค้าที่มีประสิทธิภาพ,Correct,0,[],0.0
Google,Cloud,botnoi_tts_60.wav,การประกันของสินค้ายังไม่ชัดเจน,การประกันของสินค้ายังไม่ชัดเจน,Correct,0,[],0.0
Google,Cloud,botnoi_tts_61.wav,รายละเอียดประกันทำให้ฉันตัดสินใจซื้อได้ง่ายขึ้น,รายละเอียดประกันทำให้ฉันตัดสินใจซื้อได้ง่ายขึ้น,Correct,0,[],0.0
Google,Cloud,botnoi_tts_62.wav,การขอข้อมูลเพิ่มเติมผ่านอีเมลล่าช้า,การขอข้อมูลเพิ่มเติมผ่านอีเมลล่าช้า,Correct,0,[],0.0
Google,Cloud,botnoi_tts_63.wav,อยากทราบข้อมูลการคืนสินค้าเพิ่มเติม,อยากทราบข้อมูลการคืนสินค้าเพิ่มเติม,Correct,0,[],0.0
Google,Cloud,botnoi_tts_64.wav,ได้รับการบริการคืนสินค้าที่ดี,ได้รับการบริการคืนสินค้าที่ดี,Correct,0,[],0.0
Google,Cloud,botnoi_tts_65.wav,การประกันไม่ครอบคลุมเท่าที่ควร,การประกันไม่ครอบคลุมเท่าที่ควร,Correct,0,[],0.0
Google,Cloud,botnoi_tts_66.wav,ขอรายละเอียดเพิ่มเติมเกี่ยวกับวิธีการส่งคืน,ขอรายละเอียดเพิ่มเติมเกี่ยวกับวิธีการส่งคืน,Correct,0,[],0.0
Google,Cloud,botnoi_tts_67.wav,การคืนสินค้าทำได้สะดวกและง่าย,การคืนสินค้าทำได้สะดวกและง่าย,Correct,0,[],0.0
Google,Cloud,botnoi_tts_68.wav,รายละเอียดประการทำให้เข้าใจได้ง่าย,รายละเอียดประกันทำให้เข้าใจได้ง่าย,Correct,0,[],0.05882352941176472
Google,Cloud,botnoi_tts_69.wav,ข้อมูลที่ได้รับจากการขอข้อมูลเพิ่มเติมให้ชัดเจน,ข้อมูลที่ได้รับจากการขอข้อมูลเพิ่มเติมไม่ชัดเจน,Correct,0,[],0.06382978723404253
Google,Cloud,botnoi_tts_70.wav,การคืนสินค้าได้รับการจัดการอย่างรวดเร็ว,การคืนสินค้าได้รับการจัดการอย่างรวดเร็ว,Correct,0,[],0.0
Google,Cloud,botnoi_tts_71.wav,ขอข้อมูลเพิ่มเติมเกี่ยวกับการขนส่ง,ขอข้อมูลเพิ่มเติมเกี่ยวกับการขนส่ง,Correct,0,[],0.0
Google,Cloud,botnoi_tts_72.wav,ได้รับการบริการคืนสินค้าที่ดีมาก,ได้รับการบริการคืนสินค้าที่ดีมาก,Correct,0,[],0.0
Google,Cloud,botnoi_tts_73.wav,การตอบกลับจากตับทอดใช้เวลานาน,การตอบกลับจากซัพพอร์ตใช้เวลานาน,Incorrect,1,['การตอบกลับจากตับทอดใช้เวลานาน'],0.19999999999999996
Google,Cloud,botnoi_tts_74.wav,การให้ข้อมูลเกี่ยวกับการคืนสินค้าล่าช้า,การให้ข้อมูลเกี่ยวกับการคืนสินค้าล่าช้า,Correct,0,[],0.0
Google,Cloud,botnoi_tts_75.wav,รายละเอียดประกันครอบคลุม dt,รายละเอียดประกันครอบคลุมดี,Incorrect,1,['dt'],0.09433962264150941
Google,Cloud,botnoi_tts_76.wav,ข้อมูลการประกันไม่ตรงกับความต้องการ,ข้อมูลการประกันไม่ตรงกับความต้องการ,Correct,0,[],0.0
Google,Cloud,botnoi_tts_77.wav,การประกันสินค้ามีประโยชน์มาก,การประกันสินค้ามีประโยชน์มาก,Correct,0,[],0.0
Google,Cloud,botnoi_tts_78.wav,การคืนสินค้าถูกปฏิเสธโดยไม่มีเหตุผล,การคืนสินค้าถูกปฏิเสธโดยไม่มีเหตุผล,Correct,0,[],0.0
Google,Cloud,botnoi_tts_79.wav,support ให้ข้อมูลได้ละเอียดและครบถ้วน,ซัพพอร์ตให้ข้อมูลได้ละเอียดและครบถ้วน,Incorrect,2,"['support', 'ให้ข้อมูลได้ละเอียดและครบถ้วน']",0.21621621621621623
Google,Cloud,botnoi_tts_80.wav,การคืนสินค้าที่ได้รับความช่วยเหลือจากพนักงาน,การคืนสินค้าที่ได้รับความช่วยเหลือจากพนักงาน,Correct,0,[],0.0
Google,Cloud,botnoi_tts_81.wav,การให้ข้อมูลประกันไม่ครอบคลุมเพียงพอ,การให้ข้อมูลประกันไม่ครอบคลุมเพียงพอ,Correct,0,[],0.0
Google,Cloud,botnoi_tts_82.wav,การขอข้อมูลเพิ่มเติมได้คำตอบที่ชัดเจน,การขอข้อมูลเพิ่มเติมได้คำตอบที่ชัดเจน,Correct,0,[],0.0
Google,Cloud,botnoi_tts_83.wav,การขอข้อมูลเพิ่มเติมจาก support ช้ามาก,การขอข้อมูลเพิ่มเติมจากซัพพอร์ตช้ามาก,Incorrect,3,"['การขอข้อมูลเพิ่มเติมจาก', 'support', 'ช้ามาก']",0.22666666666666668
Google,Cloud,botnoi_tts_84.wav,การคืนสินค้ามีขั้นตอนที่ยุ่งยาก,การคืนสินค้ามีขั้นตอนที่ยุ่งยาก,Correct,0,[],0.0
Google,Cloud,botnoi_tts_85.wav,support ให้บริการคืนสินค้าด้วยความเป็นกันเอง,ซัพพอร์ตให้บริการคืนสินค้าด้วยความเป็นกันเอง,Incorrect,2,"['support', 'ให้บริการคืนสินค้าด้วยความเป็นกันเอง']",0.18181818181818177
Google,Cloud,botnoi_tts_86.wav,ข้อมูลการคืนสินค้าที่ได้รับไม่ถูกต้อง,ข้อมูลการคืนสินค้าที่ได้รับไม่ถูกต้อง,Correct,0,[],0.0
Google,Cloud,botnoi_tts_87.wav,รายละเอียดประกันทำให้เข้าใจยาก,รายละเอียดประกันทำให้เข้าใจยาก,Correct,0,[],0.0
Google,Cloud,botnoi_tts_88.wav,การประกันที่ได้รับครอบครัวดีมาก,การประกันที่ได้รับครอบคลุมดีมาก,Correct,0,[],0.09677419354838712
Google,Cloud,botnoi_tts_89.wav,การขอคืนเงินผ่านบัตรเครดิตทำได้รวดเร็ว,การขอคืนเงินผ่านบัตรเครดิตทำได้รวดเร็ว,Correct,0,[],0.0
Google,Cloud,botnoi_tts_90.wav,support ตอบช้าเกินไป,ซัพพอร์ตตอบแชทช้าเกินไป,Incorrect,2,"['support', 'ตอบช้าเกินไป']",0.4418604651162791
Google,Cloud,botnoi_tts_91.wav,ข้อมูลการรับประกันสินค้าในเว็บไซต์สับสน,ข้อมูลการรับประกันสินค้าในเว็บไซต์สับสน,Correct,0,[],0.0
Google,Cloud,botnoi_tts_92.wav,พนักงานให้คำปรึกษาอย่างมีประสิทธิภาพ,พนักงานให้คำปรึกษาอย่างมีประสิทธิภาพ,Correct,0,[],0.0
Google,Cloud,botnoi_tts_93.wav,การจัดส่งสินค้าเกิดความล่าช้า,การจัดส่งสินค้าเกิดความล่าช้า,Correct,0,[],0.0
Google,Cloud,botnoi_tts_94.wav,ประกันสินค้าครอบคลุมความเสียหายที่คาดไม่ถึง,ประกันสินค้าครอบคลุมความเสียหายที่คาดไม่ถึง,Correct,0,[],0.0
Google,Cloud,botnoi_tts_95.wav,ขั้นตอนการเปลี่ยนสินค้ายุ่งยากเกินไป,ขั้นตอนการเปลี่ยนสินค้ายุ่งยากเกินไป,Correct,0,[],0.0
Google,Cloud,botnoi_tts_96.wav,ได้รับคำแนะนำที่เป็นประโยชน์ในการเลือกประกัน,ได้รับคำแนะนำที่เป็นประโยชน์ในการเลือกประกัน,Correct,0,[],0.0
Google,Cloud,botnoi_tts_97.wav,ติดต่อ support ทางโทรศัพท์ไม่สะดวก,ติดต่อซัพพอร์ตทางโทรศัพท์ไม่สะดวก,Incorrect,3,"['ติดต่อ', 'support', 'ทางโทรศัพท์ไม่สะดวก']",0.25373134328358204
Google,Cloud,botnoi_tts_98.wav,การคืนเงินผ่านแอพพลิเคชั่นทำได้ง่ายมาก,การคืนเงินผ่านแอปพลิเคชันทำได้ง่ายมาก,Correct,0,[],0.040000000000000036
Google,Cloud,botnoi_tts_99.wav,กระบวนการคืนสินค้าเป็นไปอย่างราบรื่น,กระบวนการคืนสินค้าเป็นไปอย่างราบรื่น,Correct,0,[],0.0
Google,Cloud,botnoi_tts_100.wav,การคืนสินค้าใช้เวลานานกว่าที่คาดหวัง,การคืนสินค้าใช้เวลานานกว่าที่คาดหวัง,Correct,0,[],0.0
