Filename,Provider,Model,Time Taken (s),File size,Word Count,Transcribed Text
common_voice_th_34929236.mp3,amazon,transcribe,11.137168645858765,54261,17,นักศึกษาประท้วงรวมคําและวลีจากแฟลชม็อบของคนรุ่นใหม่ที่คนรุ่นเก่าอาจไม่เข้าใจ
common_voice_th_34929237.mp3,amazon,transcribe,5.98658299446106,39141,9,พอเป็นเรื่องของชุมชนมันเลยเป็นเรื่องพฤตินัยมากกว่านิตินัย
common_voice_th_34929238.mp3,amazon,transcribe,5.9835731983184814,30501,10,มิตรสหาย นักพากมวยท่านหนึ่ง นักมวยชื่อฝนหลวง
common_voice_th_34929300.mp3,amazon,transcribe,5.989614486694336,20565,2,เสื้อวิ่ง
common_voice_th_34929301.mp3,amazon,transcribe,5.9751715660095215,50373,21,ถ้าทุกคนคิดถึงความต้องการของตลาดก่อนจับประดิษฐ์อะไรขึ้นมา เราน่าจะคิดได้ไม่ไกลไปกว่าช่วงชีวิตของเรา
common_voice_th_34929302.mp3,amazon,transcribe,5.9752538204193115,20565,6,ต้มซุปต้องใส่กระเทียมไหม
common_voice_th_34929303.mp3,amazon,transcribe,5.979652404785156,18405,5,และจะไม่ใช่ครั้งสุดท้าย
common_voice_th_34929304.mp3,amazon,transcribe,11.139058113098145,54693,24,พอลดไม่ได้แล้วก็กลับมาที่ลําดับความสําคัญ จะจัดให้ใครไปก่อน ไปได้เยอะกว่าไกลกว่าในเวลาเท่ากัน
common_voice_th_34929392.mp3,amazon,transcribe,5.9902119636535645,11925,3,นี่ก็จะ
common_voice_th_34929393.mp3,amazon,transcribe,5.979474306106567,14733,2,แล้วหลังจาก
common_voice_th_34929394.mp3,amazon,transcribe,5.974628686904907,38061,12,อ้างจัดสัมมนาวิชาการไม่แจ้ง พร้อมสั่งจับตาตลอดเวที
common_voice_th_34929395.mp3,amazon,transcribe,6.51261830329895,43893,21,ตกลงเครื่องรับเหรียญบนเรดเมล์นี้จะได้ใช้เมื่อไหร่นะ ไม่ต้องบัตรแมงมุมหรอก อันนั้นสิ้นหวังละ
common_voice_th_34929396.mp3,amazon,transcribe,5.998183488845825,16245,4,ลองเช็คดูครับ
common_voice_th_34929404.mp3,amazon,transcribe,11.173613548278809,42165,14,การที่คนเราจะเลือกเป็นสมาชิกพรรคการเมือง สนับสนุนความคิดทางการเมืองแบบไหน?
common_voice_th_34929405.mp3,amazon,transcribe,5.9882166385650635,15813,1,เช่นเดียวกัน
common_voice_th_34929406.mp3,amazon,transcribe,6.009277820587158,18405,5,ของดจัดคืนนี้ครับ
common_voice_th_34929407.mp3,amazon,transcribe,11.173447370529175,51021,24,ถ้าดูเฉพาะในแอพนี่ เราก็เห็นแค่ที่แอปมี ค้นในแผนที่กูเกิ้ลก็อาจช่วยหรือถามคนที่บ้าน
common_voice_th_34929408.mp3,amazon,transcribe,6.005698919296265,22293,4,เพิ่ง เพิ่งนึกได้ เพิ่งเจอ
common_voice_th_34929420.mp3,amazon,transcribe,11.16286039352417,42813,20,โดยคนทั่วไปจะเข้าห้างได้หลังแปดโมง เริ่มตั้งแต่พรุ่งนี้ไปจนถึงอย่างน้อยวันศุกร์
common_voice_th_34929421.mp3,amazon,transcribe,11.15807294845581,57285,17,ถ้าเป็นสินค้าที่ไม่ใช่สินค้าปลอดอากรอยู่แล้ว เช่น อาหาร หนังสือ ในพื้นที่ผู้โดยสารระหว่างประเทศ
common_voice_th_34929422.mp3,amazon,transcribe,5.980764150619507,21861,3,สงครามยาเสพติดฟิลิปปินส์
common_voice_th_34929423.mp3,amazon,transcribe,11.16190218925476,54693,25,เพียงอยากให้การศึกษาผ่านการเล่นเกมกับคนที่จิตใจดี แต่อาจจะลืมนึกว่าเราได้ประโยชน์จากระบบแบบนี้อยู่
common_voice_th_34929424.mp3,amazon,transcribe,11.179860830307007,49293,16,เบียร์ค้างคืนแทนที่จะทิ้งยังเอามากินอีก แถมยังถ่อไปถึงพัทยา มนุษยชาติ
common_voice_th_34929436.mp3,amazon,transcribe,5.983490705490112,24453,8,แล้วใช้คําว่าระยะสุดท้าย ตลาด
common_voice_th_34929437.mp3,amazon,transcribe,11.180351495742798,30501,9,ที่เชียงใหม่กลายเป็นของปิ้งย่างยอดนิยมของคาเบียร์
common_voice_th_34929438.mp3,amazon,transcribe,5.9933061599731445,14085,3,ไม่ใช่วลี
common_voice_th_34929439.mp3,amazon,transcribe,6.000999450683594,17973,3,ยืนยันจํานวนผู้เสียหาย
common_voice_th_34929440.mp3,amazon,transcribe,5.991466760635376,17541,5,รายการไม่ตรงตามผัง
common_voice_th_34929456.mp3,amazon,transcribe,5.994562387466431,28773,10,ควรตั้งเก้าอี้เปล่าไว้บนเวทีพร้อมป้ายชื่อพัก
common_voice_th_34929457.mp3,amazon,transcribe,6.004589557647705,16245,5,แต่สิ่งที่เกิดขึ้นคือ
common_voice_th_34929458.mp3,amazon,transcribe,6.007761716842651,18621,5,เคยมาอ่านกวีที่นี่
common_voice_th_34929459.mp3,amazon,transcribe,6.000967264175415,17325,4,เก็บข้อมูลเราทําไม
common_voice_th_34929460.mp3,amazon,transcribe,26.703932285308838,17325,3,ทุ่งใหญ่นเรศวร
common_voice_th_34929542.mp3,amazon,transcribe,11.144157886505127,53613,21,ทั้งนี้ตัวตลาดปิดเพื่อปรับปรุงมาเป็นเวลาสามปีแล้ว แต่ยังไม่มีท่าทีว่าจะเสร็จเมื่อไหร่
common_voice_th_34929543.mp3,amazon,transcribe,11.171348094940186,53613,23,พอกดปุ๊บน่าจะเข้าไปที่โหมดแก้ไข แต่คนอื่นจะยังไม่เห็นที่เราแก้จนกว่าเจ้าของเอกสารเขาจะอนุมัติครับ
common_voice_th_34929545.mp3,amazon,transcribe,6.46345329284668,24885,11,ท้องจะร่วงไปเลยไม่มีอะไรให้เสียอีกต่อไป
common_voice_th_34929546.mp3,amazon,transcribe,5.9937708377838135,25533,5,คอนกรีตเอาไว้ประสานก้อนหินเข้าด้วยกัน
common_voice_th_34929547.mp3,amazon,transcribe,11.155004501342773,41301,21,ไม่ว่าจะฟ้องหรือไม่มันก็มีผล เราควรทําให้คนสบายใจที่จะบอกว่าตัวเองอาจป่วย
common_voice_th_34929588.mp3,amazon,transcribe,11.141149520874023,56205,22,เป็นปัญหาแน่ถ้าไม่มีการคัดกรอง แต่อยากให้ดูภาพนี้ เรามองเฉพาะที่อยากเห็นหรือเปล่า ผีน้อย
common_voice_th_34929589.mp3,amazon,transcribe,5.972095489501953,22725,6,ชนประตูรถที่เปิดกระทันหัน
common_voice_th_34929590.mp3,amazon,transcribe,11.170019388198853,40221,19,ดูสิ ความไม่มีการศึกษาเรื่องนี้ของกู เดี๋ยวขอคนใหม่ลบอันนี้ทิ้งก่อน
common_voice_th_34929591.mp3,amazon,transcribe,6.009720087051392,31581,13,ตํารวจได้เข้าไปพูดคุยให้คําแนะนํากับเจ้าชายหลังพบภาพ
common_voice_th_34929592.mp3,amazon,transcribe,5.97084903717041,28773,7,เราจึงทํางานร่วมกับผู้สมัครองค์กรปกครองส่วนท้องถิ่น
common_voice_th_34930138.mp3,amazon,transcribe,5.980777740478516,28341,15,ปราบดาภินิหารของท่านคิมก็จะยิ่งแผ่ไพศาลมากเท่านั้น
common_voice_th_34930139.mp3,amazon,transcribe,5.997774839401245,17973,2,การประกอบอาชีพ
common_voice_th_34930140.mp3,amazon,transcribe,5.999349117279053,35253,9,ประกาศ มูลนิธิเพื่อผู้บริโภค ยินดีรับร้องเรียนทหาร
common_voice_th_34930141.mp3,amazon,transcribe,5.9960479736328125,20565,4,อ่านบทสัมภาษณ์เต็มที่
common_voice_th_34930142.mp3,amazon,transcribe,5.985396146774292,14301,2,ที่มาเลเซีย
common_voice_th_34930143.mp3,amazon,transcribe,11.158316612243652,27045,11,เงินสดที่เตรียมมาพอดีกับบัตรแบบแตะเร็วสุด
common_voice_th_34930144.mp3,amazon,transcribe,36.96883225440979,14733,3,อีกช่องทางหนึ่ง
common_voice_th_34930145.mp3,amazon,transcribe,52.5499370098114,46053,22,ระบบข้ามถนนในไทยนี่คือยืนรอจนกว่ารถจะวิ่งผ่านไปหมด ไม่สนไฟเขียวไฟแดงอะไรด้วย
common_voice_th_34930146.mp3,amazon,transcribe,89.15743160247803,26613,10,เห็นแล้วอยากได้ทั้งที่ตัวเองไม่จําเป็นต้องใช้
common_voice_th_34930147.mp3,amazon,transcribe,93.89703297615051,21213,18,การ ออก แบบ ถ น น ช่ว ย ล ด อ ุ บ ั ติ เห ต ุ ได้
common_voice_th_34930148.mp3,amazon,transcribe,21.49714732170105,19701,6,อันไหนคือในกับนอก
common_voice_th_34930149.mp3,amazon,transcribe,11.14779543876648,49941,21,คลิปเล่าถึงวัฒนธรรมองค์กรที่เปลี่ยนไปของโบอิ้ง นําไปสู่ความหย่อนในการตรวจสอบความปลอดภัยและหายนะ
common_voice_th_34930150.mp3,amazon,transcribe,11.150715589523315,50805,19,ประกาศกฎกระทรวงเกษตรและสหกรณ์ให้แมวเป็นสัตว์ควบคุมอายุสองด่วนขึ้นไป เจ้าของต้องพาไปฉีกวัคซีน
common_voice_th_34930151.mp3,amazon,transcribe,6.012397527694702,16245,4,คนอะไรน่ารักจัง
common_voice_th_34930152.mp3,amazon,transcribe,5.9741034507751465,14085,3,ปากไม่ดี
common_voice_th_34930158.mp3,amazon,transcribe,5.9787986278533936,17973,4,ภาพเดียวโคตรผสมผสาน
common_voice_th_34930159.mp3,amazon,transcribe,5.991119384765625,14733,3,วิ่งสวนเลน
common_voice_th_34930160.mp3,amazon,transcribe,6.485265731811523,25965,10,คือจะเรียกแต่ไม่รู้ชื่อหรือไม่ประสงค์จะระบุชื่อ
common_voice_th_34930161.mp3,amazon,transcribe,5.9832847118377686,35901,13,ชวนทบทวนกลไกการตรวจสอบการทํางานของรัฐบาลโดยรัฐสภา
common_voice_th_34930162.mp3,amazon,transcribe,11.16702151298523,33093,12,จัดอันดับสถานีรถไฟดีสุดของยุโรป โดยวัดจากประสบการณ์ของผู้โดยสาร
common_voice_th_34930173.mp3,amazon,transcribe,11.156185388565063,46701,22,มิตรสหายเริ่มบ่นเรื่อง ทํางานอยู่บ้านแล้วเน็ตเน่ามาก คือพวกคอนโดกับหมู่บ้านมันแชร์กันหลายบ้าน
common_voice_th_34930174.mp3,amazon,transcribe,11.132651329040527,48213,15,แกเคยเป็นอดีตคณะกรรมการสิทธิมนุษยชนแห่งชาติ ครับ ผมหมายถึง อาจารย์จรัญดิษฐา อภิชัย
common_voice_th_34930175.mp3,amazon,transcribe,11.14595341682434,22293,5,ไปดูของจริงก็มหัศจรรย์มาก
