text_number,word_count,file_size,time_taken,provider,model,text
17,6,0.01904296875,0.13297390937805176,google,tts,คุณชอบอ่านหนังสือประเภทไหน?
18,10,0.02911376953125,0.07350587844848633,google,tts,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
19,12,0.028564453125,0.062247514724731445,google,tts,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
20,9,0.03076171875,0.12810659408569336,google,tts,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
21,6,0.01922607421875,0.13422656059265137,google,tts,คุณชอบทานอาหารประเภทไหน?
22,10,0.03021240234375,0.15373945236206055,google,tts,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
23,15,0.041748046875,0.0710000991821289,google,tts,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
24,12,0.024169921875,0.060630083084106445,google,tts,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
25,10,0.03021240234375,0.07299971580505371,google,tts,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
26,10,0.03900146484375,0.1662447452545166,google,tts,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
27,6,0.01904296875,0.06300020217895508,google,tts,คุณชอบอ่านหนังสือประเภทไหน?
28,10,0.02911376953125,0.14992094039916992,google,tts,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
29,12,0.02838134765625,0.14920306205749512,google,tts,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
30,9,0.03076171875,0.07000374794006348,google,tts,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
31,6,0.01922607421875,0.1317300796508789,google,tts,คุณชอบทานอาหารประเภทไหน?
32,10,0.03021240234375,0.10100984573364258,google,tts,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
33,15,0.041748046875,0.07432699203491211,google,tts,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
34,12,0.024169921875,0.1326916217803955,google,tts,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
35,10,0.03021240234375,0.15083909034729004,google,tts,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
36,10,0.03900146484375,0.07877874374389648,google,tts,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
37,6,0.01904296875,0.07480835914611816,google,tts,คุณชอบอ่านหนังสือประเภทไหน?
38,10,0.02911376953125,0.0700986385345459,google,tts,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
39,12,0.02838134765625,0.07445812225341797,google,tts,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
40,9,0.03076171875,0.07391786575317383,google,tts,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
41,6,0.01922607421875,0.0654611587524414,google,tts,คุณชอบทานอาหารประเภทไหน?
42,10,0.03021240234375,0.07647705078125,google,tts,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
43,15,0.041748046875,0.07214069366455078,google,tts,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
44,12,0.024169921875,0.07362174987792969,google,tts,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
45,10,0.03021240234375,0.08122801780700684,google,tts,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
46,10,0.03900146484375,0.07377052307128906,google,tts,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
47,6,0.01904296875,0.0633857250213623,google,tts,คุณชอบอ่านหนังสือประเภทไหน?
48,10,0.02911376953125,0.0661916732788086,google,tts,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
49,12,0.02838134765625,0.07547783851623535,google,tts,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
50,9,0.03076171875,0.13106584548950195,google,tts,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
51,6,0.01922607421875,0.05850791931152344,google,tts,คุณชอบทานอาหารประเภทไหน?
52,10,0.03021240234375,0.06447982788085938,google,tts,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
53,15,0.041748046875,0.08111333847045898,google,tts,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
54,12,0.024169921875,0.07745838165283203,google,tts,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
55,10,0.03021240234375,0.07232666015625,google,tts,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
56,10,0.03900146484375,0.18539905548095703,google,tts,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
57,6,0.01904296875,0.063507080078125,google,tts,คุณชอบอ่านหนังสือประเภทไหน?
58,10,0.02911376953125,0.07096338272094727,google,tts,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
59,12,0.02838134765625,0.10231518745422363,google,tts,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
60,9,0.03076171875,0.07230901718139648,google,tts,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
61,6,0.01922607421875,0.06699991226196289,google,tts,คุณชอบทานอาหารประเภทไหน?
62,10,0.03021240234375,0.07695674896240234,google,tts,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
63,15,0.041748046875,0.06360006332397461,google,tts,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
64,12,0.024169921875,0.0729985237121582,google,tts,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
65,10,0.03021240234375,0.13432526588439941,google,tts,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
66,10,0.03900146484375,0.06500411033630371,google,tts,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
67,6,0.01904296875,0.06725263595581055,google,tts,คุณชอบอ่านหนังสือประเภทไหน?
68,10,0.02911376953125,0.058999061584472656,google,tts,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
69,12,0.028564453125,0.06636238098144531,google,tts,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
70,9,0.03076171875,0.06299877166748047,google,tts,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
71,6,0.01922607421875,0.0744326114654541,google,tts,คุณชอบทานอาหารประเภทไหน?
72,10,0.03021240234375,0.06649136543273926,google,tts,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
73,15,0.041748046875,0.07100367546081543,google,tts,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
74,12,0.024169921875,0.07035279273986816,google,tts,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
75,10,0.03021240234375,0.060563087463378906,google,tts,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
76,10,0.03900146484375,0.06900215148925781,google,tts,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
77,6,0.01904296875,0.08253026008605957,google,tts,คุณชอบอ่านหนังสือประเภทไหน?
78,10,0.02911376953125,0.05851316452026367,google,tts,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
79,12,0.02838134765625,0.07010698318481445,google,tts,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
80,9,0.03076171875,0.06229805946350098,google,tts,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
81,6,0.01922607421875,0.06099963188171387,google,tts,คุณชอบทานอาหารประเภทไหน?
82,10,0.03021240234375,0.06044793128967285,google,tts,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
83,15,0.041748046875,0.0753779411315918,google,tts,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
84,12,0.024169921875,0.07182526588439941,google,tts,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
85,10,0.03021240234375,0.06625175476074219,google,tts,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
86,10,0.03900146484375,0.06926941871643066,google,tts,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
87,6,0.01904296875,0.060094356536865234,google,tts,คุณชอบอ่านหนังสือประเภทไหน?
88,10,0.02911376953125,0.06709432601928711,google,tts,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
89,12,0.02838134765625,0.0670003890991211,google,tts,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
90,9,0.03076171875,0.06017923355102539,google,tts,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
91,6,0.01922607421875,0.06950616836547852,google,tts,คุณชอบทานอาหารประเภทไหน?
92,10,0.03021240234375,0.06278109550476074,google,tts,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
93,15,0.041748046875,0.08087301254272461,google,tts,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
94,12,0.024169921875,0.07248210906982422,google,tts,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
95,10,0.03021240234375,0.06607437133789062,google,tts,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
96,10,0.03900146484375,0.0796821117401123,google,tts,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
97,6,0.01904296875,0.07056856155395508,google,tts,คุณชอบอ่านหนังสือประเภทไหน?
98,10,0.02911376953125,0.0590205192565918,google,tts,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
99,12,0.02838134765625,0.06575918197631836,google,tts,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
100,9,0.03076171875,0.0670468807220459,google,tts,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
101,6,0.01922607421875,0.05704021453857422,google,tts,คุณชอบทานอาหารประเภทไหน?
102,10,0.03021240234375,0.05973172187805176,google,tts,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
103,15,0.041748046875,0.06934452056884766,google,tts,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
104,12,0.024169921875,0.06712055206298828,google,tts,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
105,10,0.03021240234375,0.06499981880187988,google,tts,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
106,10,0.03900146484375,0.0639040470123291,google,tts,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
107,6,0.01904296875,0.059999704360961914,google,tts,คุณชอบอ่านหนังสือประเภทไหน?
108,10,0.02911376953125,0.07476687431335449,google,tts,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
109,12,0.028564453125,0.06506586074829102,google,tts,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
110,9,0.03076171875,0.0660238265991211,google,tts,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
111,6,0.01922607421875,0.06088995933532715,google,tts,คุณชอบทานอาหารประเภทไหน?
112,10,0.03021240234375,0.06399917602539062,google,tts,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
113,15,0.041748046875,0.06526494026184082,google,tts,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
114,12,0.024169921875,0.05826711654663086,google,tts,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
115,10,0.03021240234375,0.06666779518127441,google,tts,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
116,10,0.03900146484375,0.07074141502380371,google,tts,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
117,6,0.01904296875,0.06135416030883789,google,tts,คุณชอบอ่านหนังสือประเภทไหน?
118,10,0.02911376953125,0.08025240898132324,google,tts,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
119,12,0.02838134765625,0.13739395141601562,google,tts,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
120,9,0.03076171875,0.06405830383300781,google,tts,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
121,6,0.01922607421875,0.06800055503845215,google,tts,คุณชอบทานอาหารประเภทไหน?
122,10,0.03021240234375,0.062015533447265625,google,tts,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
123,15,0.041748046875,0.07241153717041016,google,tts,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
124,12,0.024169921875,0.06313753128051758,google,tts,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
125,10,0.03021240234375,0.07430076599121094,google,tts,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
126,10,0.03900146484375,0.07016730308532715,google,tts,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
127,6,0.01904296875,0.05904436111450195,google,tts,คุณชอบอ่านหนังสือประเภทไหน?
128,10,0.02911376953125,0.06227397918701172,google,tts,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
129,12,0.028564453125,0.05801677703857422,google,tts,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
130,9,0.03076171875,0.0696563720703125,google,tts,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
131,6,0.01922607421875,0.06130623817443848,google,tts,คุณชอบทานอาหารประเภทไหน?
132,10,0.03021240234375,0.08307766914367676,google,tts,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
133,15,0.041748046875,0.06273865699768066,google,tts,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
134,12,0.024169921875,0.0875844955444336,google,tts,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
135,10,0.03021240234375,0.06999754905700684,google,tts,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
136,10,0.03900146484375,0.06499505043029785,google,tts,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
137,6,0.01904296875,0.07719826698303223,google,tts,คุณชอบอ่านหนังสือประเภทไหน?
138,10,0.02911376953125,0.0821070671081543,google,tts,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
139,12,0.02838134765625,0.07465839385986328,google,tts,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
140,9,0.03076171875,0.08310270309448242,google,tts,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
141,6,0.01922607421875,0.05850815773010254,google,tts,คุณชอบทานอาหารประเภทไหน?
142,10,0.03021240234375,0.06458473205566406,google,tts,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
143,15,0.041748046875,0.06462359428405762,google,tts,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
144,12,0.024169921875,0.05916190147399902,google,tts,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
145,10,0.03021240234375,0.06752490997314453,google,tts,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
146,10,0.03900146484375,0.06599903106689453,google,tts,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
147,6,0.01904296875,0.06059670448303223,google,tts,คุณชอบอ่านหนังสือประเภทไหน?
148,10,0.02911376953125,0.06399846076965332,google,tts,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
149,12,0.02838134765625,0.0631556510925293,google,tts,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
150,9,0.03076171875,0.060083627700805664,google,tts,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
151,6,0.01922607421875,0.06406140327453613,google,tts,คุณชอบทานอาหารประเภทไหน?
152,10,0.03021240234375,0.06094789505004883,google,tts,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
153,15,0.041748046875,0.07197928428649902,google,tts,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
154,12,0.024169921875,0.06626152992248535,google,tts,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
155,10,0.03021240234375,0.07116055488586426,google,tts,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
156,10,0.03900146484375,0.06409883499145508,google,tts,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
157,6,0.01904296875,0.05851173400878906,google,tts,คุณชอบอ่านหนังสือประเภทไหน?
158,10,0.02911376953125,0.06201291084289551,google,tts,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
159,12,0.02838134765625,0.08425211906433105,google,tts,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
160,9,0.03076171875,0.06499314308166504,google,tts,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
161,6,0.01922607421875,0.05899834632873535,google,tts,คุณชอบทานอาหารประเภทไหน?
162,10,0.03021240234375,0.06080985069274902,google,tts,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
163,15,0.041748046875,0.07099723815917969,google,tts,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
164,12,0.024169921875,0.062332868576049805,google,tts,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
165,10,0.03021240234375,0.0674295425415039,google,tts,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
166,10,0.03900146484375,0.06650662422180176,google,tts,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
167,6,0.01904296875,0.05866074562072754,google,tts,คุณชอบอ่านหนังสือประเภทไหน?
168,10,0.02911376953125,0.06444263458251953,google,tts,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
169,12,0.028564453125,0.06201052665710449,google,tts,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
170,9,0.03076171875,0.06609368324279785,google,tts,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
171,6,0.01922607421875,0.05800056457519531,google,tts,คุณชอบทานอาหารประเภทไหน?
172,10,0.03021240234375,0.07163572311401367,google,tts,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
173,15,0.041748046875,0.06600141525268555,google,tts,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
174,12,0.024169921875,0.061923980712890625,google,tts,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
175,10,0.03021240234375,0.06235623359680176,google,tts,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
176,10,0.03900146484375,0.0692451000213623,google,tts,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
177,6,0.01904296875,0.06305265426635742,google,tts,คุณชอบอ่านหนังสือประเภทไหน?
178,10,0.02911376953125,0.05899858474731445,google,tts,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
179,12,0.028564453125,0.07438349723815918,google,tts,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
180,9,0.03076171875,0.06600093841552734,google,tts,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
181,6,0.01922607421875,0.06532502174377441,google,tts,คุณชอบทานอาหารประเภทไหน?
182,10,0.03021240234375,0.0655515193939209,google,tts,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
183,15,0.041748046875,0.07047104835510254,google,tts,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
184,12,0.024169921875,0.0701441764831543,google,tts,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
185,10,0.03021240234375,0.07482457160949707,google,tts,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
186,10,0.03900146484375,0.07689356803894043,google,tts,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
187,6,0.01904296875,0.07515645027160645,google,tts,คุณชอบอ่านหนังสือประเภทไหน?
188,10,0.02911376953125,0.06757307052612305,google,tts,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
189,12,0.02838134765625,0.06299805641174316,google,tts,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
190,9,0.03076171875,0.060742855072021484,google,tts,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
191,6,0.01922607421875,0.06047534942626953,google,tts,คุณชอบทานอาหารประเภทไหน?
192,10,0.03021240234375,0.06725454330444336,google,tts,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
193,15,0.041748046875,0.07716131210327148,google,tts,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
194,12,0.024169921875,0.06413602828979492,google,tts,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
195,10,0.03021240234375,0.06672954559326172,google,tts,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
196,10,0.03900146484375,0.08201861381530762,google,tts,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
197,6,0.01904296875,0.06331562995910645,google,tts,คุณชอบอ่านหนังสือประเภทไหน?
198,10,0.02911376953125,0.0667111873626709,google,tts,มีประสบการณ์ไหนที่คุณรู้สึกภูมิใจในชีวิตบ้าง?
199,12,0.02838134765625,0.07858157157897949,google,tts,คุณคิดว่าอะไรคือปัญหาหลักของสังคมในปัจจุบัน?
200,9,0.03076171875,0.061998844146728516,google,tts,คุณเคยมีประสบการณ์ที่ทำให้คุณเปลี่ยนแปลงความคิดหรือไม่?
201,6,0.01922607421875,0.062471628189086914,google,tts,คุณชอบทานอาหารประเภทไหน?
202,10,0.03021240234375,0.07400226593017578,google,tts,คุณคิดว่าในอนาคตเทคโนโลยีจะพัฒนาไปอย่างไร?
203,15,0.041748046875,0.07116937637329102,google,tts,คุณเห็นว่าการศึกษาควรมีการเปลี่ยนแปลงอย่างไรเพื่อให้ทันกับโลกในปัจจุบัน?
204,12,0.024169921875,0.06461858749389648,google,tts,อะไรคือสิ่งที่คุณอยากทำมากที่สุดในชีวิต?
205,10,0.03021240234375,0.09112763404846191,google,tts,คุณมีความคิดอย่างไรเกี่ยวกับการทำงานจากที่บ้าน?
206,10,0.03900146484375,0.06533050537109375,google,tts,คุณคิดว่าการเปลี่ยนแปลงสภาพภูมิอากาศเป็นปัญหาที่สำคัญอย่างไร?
207,6,0.01904296875,0.05837559700012207,google,tts,คุณชอบอ่านหนังสือประเภทไหน?
